,name,review_count,rating,address,zipcode,city,coordinates,phone,lat,lng,category
2304,Labaredas Brazilian BBQ & Bar,43,4.0,"'500 Boston Post Rd E', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.34763, 'longitude': -71.5107}",(508) 281-6555,42.34763,-71.5107,Restaurant
2305,Subway,1,1.0,"'423 Boston Post Rd', 'Sudbury, MA 01776'",01776,Sudbury,"{'latitude': 42.36075017076701, 'longitude': -71.42111575482829}",(978) 261-5283,42.36075017076701,-71.42111575482829,Restaurant
2306,Subway,7,3.5,"'794 Boston Post Rd E', 'Unit 1', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.351269, 'longitude': -71.497941}",(508) 485-5777,42.351269,-71.497941,Restaurant
2307,Checkerboards Pizza Restaurant & Bar,77,3.5,"'10 Technology Dr', 'Hudson, MA 01749'",01749,Hudson,"{'latitude': 42.37626, 'longitude': -71.56414}",(978) 562-4400,42.37626,-71.56414,Restaurant
2308,Whole Foods Market,35,3.5,"'536 Boston Post Rd', 'Sudbury, MA 01776'",01776,Sudbury,"{'latitude': 42.3612, 'longitude': -71.4318}",(508) 358-7700,42.3612,-71.4318,Restaurant
2309,Olive Garden Italian Restaurant,116,3.0,"'728 Donald Lynch Blvd', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.3525329102251, 'longitude': -71.6159126766424}",(508) 303-6558,42.3525329102251,-71.6159126766424,Restaurant
2310,Reasons to be Cheerful,50,3.5,"'418 Main St', 'Hudson, MA 01749'",01749,Hudson,"{'latitude': 42.3944891, 'longitude': -71.5496521}",(978) 610-6248,42.3944891,-71.5496521,Restaurant
2311,99 Restaurants,50,3.0,"'255 Washington St', 'Hudson, MA 01749'",01749,Hudson,"{'latitude': 42.37548, 'longitude': -71.56504}",(978) 562-9918,42.37548,-71.56504,Restaurant
2312,Berggaststätte Pfaffenstein,3,3.5,"'Fels Pfaffenstein', '01824 Pfaffendorf - Königstein', 'Germany'",01824,Pfaffendorf - Königstein,"{'latitude': 50.8993, 'longitude': 14.0809}",+49 35021 59410,50.8993,14.0809,Restaurant
2313,Life Alive,455,4.5,"'194 Middle St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.645100566763, 'longitude': -71.311941696326}",(978) 453-1311,42.645100566763,-71.311941696326,Restaurant
2314,Feel Good Cafe,33,3.5,"'99 Chelmsford Rd', 'North Billerica, MA 01862'",01862,North Billerica,"{'latitude': 42.588123, 'longitude': -71.3065923750401}",(978) 362-1713,42.588123,-71.3065923750401,Restaurant
2315,Purple Carrot Bread,25,4.5,"'107 Merrimack St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.645743820223, 'longitude': -71.3093610852957}",(978) 455-4188,42.645743820223,-71.3093610852957,Restaurant
2316,Trail's End Cafe,196,3.5,"'97 Lowell Rd', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.4633244898799, 'longitude': -71.3525062394678}",(978) 610-6633,42.4633244898799,-71.3525062394678,Restaurant
2317,Warp and Weft,76,4.5,"'197 Market St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.64479, 'longitude': -71.31213}",(978) 455-6537,42.64479,-71.31213,Restaurant
2318,Moonstones,442,4.0,"'185 Chelmsford St', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.6083, 'longitude': -71.3407}",(978) 256-7777,42.6083,-71.3407,Restaurant
2319,Main Streets Café,362,3.0,"'42 Main St', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.46014, 'longitude': -71.35032}",(978) 369-9948,42.46014,-71.35032,Restaurant
2320,Mandarin Asian Bistro,119,4.0,"'24 Market St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6442351, 'longitude': -71.30914}",(978) 677-6777,42.6442351,-71.30914,Restaurant
2321,Pizza & Sub Stop,97,4.5,"'5 Merrimack St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6456148, 'longitude': -71.3076495}",(978) 656-0009,42.6456148,-71.3076495,Restaurant
2322,Dairy Joy,203,3.0,"'331 North Ave', 'Weston, MA 02493'",02493,Weston,"{'latitude': 42.39291, 'longitude': -71.29178}",(781) 894-2600,42.39291,-71.29178,Restaurant
2323,Marko's Mediterranean Grill,148,4.5,"'90 Thorndike St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6388304615571, 'longitude': -71.3146407726693}",(603) 557-0048,42.6388304615571,-71.3146407726693,Restaurant
2324,Udupi Bhavan,241,4.0,"'1717 Middlesex St', 'Ste 3', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.63561628336288, 'longitude': -71.3533532}",(978) 654-6653,42.63561628336288,-71.3533532,Restaurant
2325,Pho 88,482,4.0,"'1270 Westford St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.626163482666, 'longitude': -71.3587951660156}",(978) 452-7300,42.626163482666,-71.3587951660156,Restaurant
2326,Sizzling Kitchen,299,4.5,"'602 Merrimack St', 'Lowell, MA 01854'",01854,Lowell,"{'latitude': 42.647558, 'longitude': -71.3180905}",(978) 221-5705,42.647558,-71.3180905,Restaurant
2327,Connector Cafe & Grill,139,4.0,"'724 Chelmsford St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.6191807, 'longitude': -71.3242699}",(978) 674-8047,42.6191807,-71.3242699,Restaurant
2328,The Keep,108,4.5,"'110 Gorham St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.640326, 'longitude': -71.308606}",(978) 455-3666,42.640326,-71.308606,Restaurant
2329,Holi Indian Restaurant,210,4.5,"'20 North Rd', 'Bedford, MA 01730'",01730,Bedford,"{'latitude': 42.49415, 'longitude': -71.28633}",(781) 538-5906,42.49415,-71.28633,Restaurant
2330,Fiorella's Cucina,105,3.5,"'24 Walden St', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.459156, 'longitude': -71.350138}",(978) 341-9999,42.459156,-71.350138,Restaurant
2331,Tavern in the Square,195,3.0,"'900 Chelmsford St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.6149779606812, 'longitude': -71.3247720524669}",(978) 970-3870,42.6149779606812,-71.3247720524669,Restaurant
2332,Fishbones,540,3.5,"'34 Central Sq', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.5963882888367, 'longitude': -71.3516773370421}",(978) 250-0101,42.5963882888367,-71.3516773370421,Restaurant
2333,110 Grill,240,4.0,"'116 Chelmsford St', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.60305, 'longitude': -71.34663}",(978) 256-2777,42.60305,-71.34663,Restaurant
2334,Senmonorom Restaurant,73,4.0,"'1671 Middlesex St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.6358387, 'longitude': -71.3515971}",(978) 275-0024,42.6358387,-71.3515971,Restaurant
2335,Haute Coffee,275,4.0,"'12 Walden St', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.459548, 'longitude': -71.350359}",(978) 369-9900,42.459548,-71.350359,Restaurant
2336,Eggroll Cafe,252,4.5,"'110 University Ave', 'Lowell, MA 01854'",01854,Lowell,"{'latitude': 42.6541032, 'longitude': -71.3275956}",(978) 970-3411,42.6541032,-71.3275956,Restaurant
2337,Gary's Restaurant & Bar,52,4.0,"'26 Andover St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.641967, 'longitude': -71.302284}",(978) 455-8565,42.641967,-71.302284,Restaurant
2338,Helen's Restaurant,237,3.5,"'17 Main St', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.4599610969727, 'longitude': -71.34936013386961}",(978) 369-9885,42.4599610969727,-71.34936013386961,Restaurant
2339,Frobie's Cafe,112,4.5,"'101 Broadway Rd', 'Dracut, MA 01826'",01826,Dracut,"{'latitude': 42.674044, 'longitude': -71.294427}",(978) 455-7789,42.674044,-71.294427,Restaurant
2340,Farfalle Italian Market,31,4.0,"'26 Concord Crossing', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.4557270513108, 'longitude': -71.3571904343743}",(978) 369-2900,42.4557270513108,-71.3571904343743,Restaurant
2341,Subway,2,3.5,"'66-4 Parkhurst Rd', 'Walmart', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.62302467916684, 'longitude': -71.3607373061966}",(978) 654-5270,42.62302467916684,-71.3607373061966,Restaurant
2342,Thantawan Thai Restaurant,103,4.5,"'7 Broadway Rd', 'Dracut, MA 01826'",01826,Dracut,"{'latitude': 42.67054, 'longitude': -71.29589}",(978) 275-9902,42.67054,-71.29589,Restaurant
2343,Coffee & Cotton,146,4.5,"'250 Jackson St', 'Ste 434', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6410169, 'longitude': -71.3129248}",(978) 656-1828,42.6410169,-71.3129248,Restaurant
2344,Caffè Nero,13,3.5,"'55 Main St', 'Concord, MA 01742'",01742,Concord,"{'latitude': 42.4597263942752, 'longitude': -71.3506007194519}",(978) 759-2131,42.4597263942752,-71.3506007194519,Restaurant
2345,Kimball Farm Ice Cream,188,4.5,"'343 Bedford Rd', 'Carlisle, MA 01741'",01741,Carlisle,"{'latitude': 42.5255173313357, 'longitude': -71.3385847622744}",(978) 369-1910,42.5255173313357,-71.3385847622744,Restaurant
2346,Lukes Roast Beef and Pizza,16,3.5,"'1317 Middlesex St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.638598, 'longitude': -71.339297}",(978) 710-5087,42.638598,-71.339297,Restaurant
2347,Subway,4,3.5,"'424 Chelmsford St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.628347, 'longitude': -71.321313}",(978) 710-6781,42.628347,-71.321313,Restaurant
2348,Subway,4,3.5,"'254 Merrimack St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6457061190146, 'longitude': -71.3122044218405}",(978) 934-9122,42.6457061190146,-71.3122044218405,Restaurant
2349,"MOOYAH Burgers, Fries & Shakes",94,2.5,"'199 Boston Rd', 'Ste 8', 'North Billerica, MA 01862'",01862,North Billerica,"{'latitude': 42.580322, 'longitude': -71.289219}",(978) 362-3658,42.580322,-71.289219,Restaurant
2350,Blue Taleh,276,3.5,"'15 Kearney Sq', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.64519, 'longitude': -71.30712}",(978) 453-1112,42.64519,-71.30712,Restaurant
2351,Bedford Farms,160,4.0,"'20 North Rd', 'Bedford, MA 01730'",01730,Bedford,"{'latitude': 42.4941884, 'longitude': -71.2858897}",(781) 275-6501,42.4941884,-71.2858897,Restaurant
2352,Subway,4,3.0,"'48 Chelmsford St', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.5989612107644, 'longitude': -71.3499883390015}",(978) 250-8833,42.5989612107644,-71.3499883390015,Restaurant
2353,Five Guys,29,3.5,"'90 Drum Hill Rd', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.622486, 'longitude': -71.362192}",(978) 454-4555,42.622486,-71.362192,Restaurant
2354,Lanxang Star Restaurant,206,4.5,"'1734 Lakeview Ave', 'Ste 11', 'Dracut, MA 01826'",01826,Dracut,"{'latitude': 42.6790782792351, 'longitude': -71.3426569121439}",(978) 677-6339,42.6790782792351,-71.3426569121439,Restaurant
2355,Heng Lay Restaurant,99,4.5,"'153 Liberty St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.633304, 'longitude': -71.324824}",(978) 458-4619,42.633304,-71.324824,Restaurant
2356,Feng Shui,290,3.5,"'285 Chelmsford St', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.61156, 'longitude': -71.33281}",(978) 250-8888,42.61156,-71.33281,Restaurant
2357,Subway,5,2.5,"'1734 Lakeview Ave Bay 19', 'Bay 19', 'Dracut, MA 01826'",01826,Dracut,"{'latitude': 42.6785134496891, 'longitude': -71.3420837569456}",(978) 957-6187,42.6785134496891,-71.3420837569456,Restaurant
2358,Madras Grill,149,4.0,"'7 Summer St', 'Chelmsford, MA 01824'",01824,Chelmsford,"{'latitude': 42.594028, 'longitude': -71.347428}",(978) 330-5133,42.594028,-71.347428,Restaurant
2359,El Potro Mexican Grill,294,4.0,"'124 Merrimack St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.64547, 'longitude': -71.30986}",(978) 455-2840,42.64547,-71.30986,Restaurant
2360,TreMonte Pizzeria Restaurant & Bar,196,3.5,"'44 Palmer St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6450643, 'longitude': -71.3106661}",(978) 453-1110,42.6450643,-71.3106661,Restaurant
2361,Sweet Lydia's,37,4.5,"'160 Merrimack St', 'Lowell, MA 01852'",01852,Lowell,"{'latitude': 42.6455193, 'longitude': -71.3104706}",(978) 888-7616,42.6455193,-71.3104706,Restaurant
2362,Priya Indian Cuisine,176,4.0,"'1270 Westford St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.62606291045851, 'longitude': -71.35877399386595}",(978) 454-7777,42.62606291045851,-71.35877399386595,Restaurant
2363,Pho Da Lat Restaurant,64,3.0,"'475 Chelmsford St', 'Lowell, MA 01851'",01851,Lowell,"{'latitude': 42.62709, 'longitude': -71.32294}",(978) 453-3303,42.62709,-71.32294,Restaurant
2364,Bistro603,97,4.5,"'345 Amherst St', 'Ste 1', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.7835, 'longitude': -71.50304}",(603) 722-6362,42.7835,-71.50304,Restaurant
2365,K'sone's Thai Dining & Lounge,79,4.5,"'493 Amherst St', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.79297307154681, 'longitude': -71.52162368428236}",(603) 459-8621,42.79297307154681,-71.52162368428236,Restaurant
2366,Oak Craft Pizza,10,4.0,"'2 Cellu Dr', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.79781, 'longitude': -71.53368}",(603) 521-8452,42.79781,-71.53368,Restaurant
2367,Stones Social,26,4.5,"'449 Amherst St', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.789677, 'longitude': -71.515745}",(603) 943-7445,42.789677,-71.515745,Restaurant
2368,Pho Street,61,4.5,"'427 Amherst St', 'Ste 11', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.7874605, 'longitude': -71.5132737}",(603) 718-8678,42.7874605,-71.5132737,Restaurant
2369,A & E Coffee & Tea,71,4.0,"'135 New Hampshire 101A', 'Amherst, NH 03031'",03031,Amherst,"{'latitude': 42.805574, 'longitude': -71.565091}",(603) 578-3338,42.805574,-71.565091,Restaurant
2370,California Burritos,28,4.5,"'2 Cellu Dr', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.7976662688573, 'longitude': -71.5339721041467}",(603) 417-6151,42.7976662688573,-71.5339721041467,Restaurant
2371,110 Grill,318,3.5,"'27 Trafalgar Sq', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.7840452042613, 'longitude': -71.5038473547394}",(603) 943-7443,42.7840452042613,-71.5038473547394,Restaurant
2372,Cedars Cafe,142,4.5,"'379 Amherst St', 'Ste 3', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.7846667, 'longitude': -71.5078867}",(603) 578-0700,42.7846667,-71.5078867,Restaurant
2373,Pressed Cafe - Nashua,39,3.5,"'3 Cotton Rd', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.78401, 'longitude': -71.50754}",(603) 402-1003,42.78401,-71.50754,Restaurant
2374,Shira Kiku,182,4.0,"'13 Broad St', 'Nashua, NH 03064'",03064,Nashua,"{'latitude': 42.76997, 'longitude': -71.48042}",(603) 882-8644,42.76997,-71.48042,Restaurant
2375,Whole Foods Market,49,3.5,"'255 Amherst St', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.77957, 'longitude': -71.496514}",(603) 318-7550,42.77957,-71.496514,Restaurant
2376,Wrap City,46,3.5,"'124 Route 101A', 'Amherst, NH 03031'",03031,Amherst,"{'latitude': 42.8073895413425, 'longitude': -71.5668746083975}",(603) 864-8180,42.8073895413425,-71.5668746083975,Restaurant
2377,Xing Wang,59,4.0,"'707 Milford Rd', 'Merrimack, NH 03054'",03054,Merrimack,"{'latitude': 42.805447, 'longitude': -71.545392}",(603) 880-4499,42.805447,-71.545392,Restaurant
2378,Uno Pizzeria & Grill,60,3.0,"'593 Amherst St.', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.79895, 'longitude': -71.53428}",(603) 886-4132,42.79895,-71.53428,Restaurant
2379,Giorgio's Ristorante & Bar,88,3.5,"'707 Milford Rd', 'Unit 14', 'Merrimack, NH 03054'",03054,Merrimack,"{'latitude': 42.8052019969272, 'longitude': -71.5445222729636}",(603) 883-7333,42.8052019969272,-71.5445222729636,Restaurant
2380,You You Japanese Bistro,141,3.5,"'150 Broad St', 'Ste 4', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.76766, 'longitude': -71.49487}",(603) 882-8337,42.76766,-71.49487,Restaurant
2381,Subway,10,2.0,"'85 Route 101 A', 'Amherst, NH 03031'",03031,Amherst,"{'latitude': 42.8101638446398, 'longitude': -71.579548316514}",(603) 672-6500,42.8101638446398,-71.579548316514,Restaurant
2382,Benson's Bakery & Café,82,4.0,"'203 Central St', 'Hudson, NH 03051'",03051,Hudson,"{'latitude': 42.7686392, 'longitude': -71.4132782}",(603) 718-8683,42.7686392,-71.4132782,Restaurant
2383,Starbucks,25,2.5,"'611 Amherst St', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.801769, 'longitude': -71.537593}",(603) 883-1600,42.801769,-71.537593,Restaurant
2384,Walmart Supercenter,32,2.0,"'85 State Rte 101A', 'Amherst, NH 03031'",03031,Amherst,"{'latitude': 42.809568, 'longitude': -71.579337}",(603) 672-3421,42.809568,-71.579337,Restaurant
2385,Sub Zero Nitrogen Ice Cream,56,3.5,"'495 Amherst St', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.79313, 'longitude': -71.52251}",(603) 943-8491,42.79313,-71.52251,Restaurant
2386,India Palace Restaurant,127,3.5,"'493 Amherst St', 'Nashua, NH 03063'",03063,Nashua,"{'latitude': 42.79321, 'longitude': -71.52166}",(603) 546-0425,42.79321,-71.52166,Restaurant
2387,Zarape,216,4.0,"'33 Maple St', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.346318, 'longitude': -71.543595}",(508) 485-5502,42.346318,-71.543595,Restaurant
2388,The Coffee Loft,182,4.5,"'406 Lincoln St', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.3462883815098, 'longitude': -71.5582647808215}",(508) 251-2754,42.3462883815098,-71.5582647808215,Restaurant
2389,Mirchi Nation-Indian Kitchen,193,4.0,"'197H Boston Post Rd W', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.3389753, 'longitude': -71.5902808}",(508) 357-6551,42.3389753,-71.5902808,Restaurant
2390,ProteinHouse,85,3.0,"'90D Apex Dr', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.338913, 'longitude': -71.588295}",(508) 305-2552,42.338913,-71.588295,Restaurant
2391,Hot Table,53,4.0,"'160 Apex Dr', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.3382808782584, 'longitude': -71.590598057817}",(508) 630-8617,42.3382808782584,-71.590598057817,Restaurant
2392,110 Grill,240,4.0,"'115 Apex Dr', 'Ste A', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.3460006713867, 'longitude': -71.5559844970703}",(508) 251-2027,42.3460006713867,-71.5559844970703,Restaurant
2393,The Fix Burger Bar,78,3.5,"'139 Lakeside Ave', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.342694, 'longitude': -71.566599}",(508) 573-1819,42.342694,-71.566599,Restaurant
2394,QDOBA Mexican Eats,13,2.5,"'180 Boston Post Rd', 'Ste 5g', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.3380093, 'longitude': -71.5889404}",(508) 251-2349,42.3380093,-71.5889404,Restaurant
2395,Ben & Jerry’s,2,2.5,"'187 Boston Post Rd W', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.339389, 'longitude': -71.5892018}",(508) 622-3330,42.339389,-71.5892018,Restaurant
2396,Apex Entertainment Marlborough,207,3.5,"'21 Apex Dr', 'Marlborough, MA 01752'",01752,Marlborough,"{'latitude': 42.338375, 'longitude': -71.584954}",(508) 251-8666,42.338375,-71.584954,Restaurant
2397,The Friendly Toast,278,3.5,"'4 Main St', 'Bedford, NH 03110'",03110,Bedford,"{'latitude': 42.9529975, 'longitude': -71.4772778}",(603) 836-6238,42.9529975,-71.4772778,Restaurant
2398,Troy’s Fresh Kitchen & Juice Bar,60,4.5,"'4 Orchard View Dr', 'Unit 6', 'Londonderry, NH 03053'",03053,Londonderry,"{'latitude': 42.86342, 'longitude': -71.35429}",(603) 965-3411,42.86342,-71.35429,Restaurant
2399,Janie's Uncommon Cafe,202,4.5,"'123 Nashua Rd', 'Londonderry, NH 03053'",03053,Londonderry,"{'latitude': 42.845384, 'longitude': -71.360583}",(603) 432-3100,42.845384,-71.360583,Restaurant
2400,Crazy Noodle,96,4.0,"'44 Nashua Rd', 'Ste 6', 'Londonderry, NH 03053'",03053,Londonderry,"{'latitude': 42.866745, 'longitude': -71.349037}",(603) 965-4914,42.866745,-71.349037,Restaurant
2401,Black Forest Cafe,165,4.0,"'212 State Route 101', 'Amherst, NH 03031'",03031,Amherst,"{'latitude': 42.874805, 'longitude': -71.613439}",(603) 672-0500,42.874805,-71.613439,Restaurant
2402,A Lot of Thai,79,4.5,"'360 Daniel Webster Hwy', 'Unit 121', 'Merrimack, NH 03054'",03054,Merrimack,"{'latitude': 42.850101, 'longitude': -71.494044}",(603) 429-8888,42.850101,-71.494044,Restaurant
2403,Kathmandu Spice,189,4.5,"'379 S Willow St', 'Manchester, NH 03103'",03103,Manchester,"{'latitude': 42.9683421, 'longitude': -71.4520479}",(603) 782-3911,42.9683421,-71.4520479,Restaurant
2404,aRincha Thai Sushi Boba,34,4.0,"'80 Continental Blvd', 'Unit B', 'Merrimack, NH 03054'",03054,Merrimack,"{'latitude': 42.825867, 'longitude': -71.512072}",(603) 420-8235,42.825867,-71.512072,Restaurant
2405,Big Kahunas Cafe & Grill,104,4.5,"'380 Daniel Webster Hwy', 'Merrimack, NH 03054'",03054,Merrimack,"{'latitude': 42.8526241332293, 'longitude': -71.4918049424887}",(603) 494-4975,42.8526241332293,-71.4918049424887,Restaurant
2406,Los Primo’s Mexican Restaurant,39,4.5,"'3 Amherst Rd', 'Merrimack, NH 03054'",03054,Merrimack,"{'latitude': 42.840141, 'longitude': -71.496406}",(603) 420-8860,42.840141,-71.496406,Restaurant
2407,Red Robin Gourmet Burgers and Brews,115,2.0,"'1500 S Willow St', 'Spc W157', 'Manchester, NH 03103'",03103,Manchester,"{'latitude': 42.9548485, 'longitude': -71.4329512}",(603) 413-0522,42.9548485,-71.4329512,Restaurant
2408,Wicked Good Scoops and Coffee,1,5.0,"'Londonderry, NH 03053'",03053,Londonderry,"{'latitude': 42.8680259, 'longitude': -71.3756912}",(603) 440-4223,42.8680259,-71.3756912,Restaurant
