,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
14707,Wong's Restaurant,"[{'alias': 'chinese', 'title': 'Chinese'}]",51,3.0,"['62 Upton St', 'Grafton, MA 01519']",01519,Grafton,"{'latitude': 42.2058906555176, 'longitude': -71.6769561767578}",(508) 839-3020,[]
14815,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",8,2.5,"['100 Worcester St Space', 'Space  70', 'Country Plaza Shopping Center', 'Grafton, MA 01519']",01519,Grafton,"{'latitude': 42.2195680749257, 'longitude': -71.6957899067459}",(508) 839-9595,"['pickup', 'delivery']"
14828,Bollywood Grill,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'kebab', 'title': 'Kebab'}]",147,3.0,"['97 Boston Tpke', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.2747684863095, 'longitude': -71.7513227462769}",(508) 793-9888,['delivery']
14831,Bean Counter Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",79,3.5,"['288 Boston Tpke', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.275351, 'longitude': -71.738169}",(508) 754-0505,['delivery']
14832,Dairy Queen,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",10,3.5,"['18 Summer St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.270282, 'longitude': -71.614257}",(508) 366-5900,"['pickup', 'delivery']"
14835,Panera Bread,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'salad', 'title': 'Salad'}]",42,2.5,"['50 Boston Tpke', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.27312, 'longitude': -71.753175}",(508) 798-9949,"['pickup', 'delivery']"
14837,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",76,4.5,"['77 Boston Turnpike', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.2753458, 'longitude': -71.7512196}",(508) 755-9560,[]
14839,Imperial Buffet,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",112,3.0,"['380 Maple Ave', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.2765389, 'longitude': -71.7367022}",(508) 890-8889,[]
15434,Wanokura,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",143,4.0,"['194 West St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.142196, 'longitude': -71.544883}",(508) 381-6767,['delivery']
15439,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,1.5,"['94 Prostpect St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.1382331573037, 'longitude': -71.5356616}",(508) 473-2500,"['delivery', 'pickup']"
15486,Ko Sushi & Grill,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",138,4.0,"['25 Hayward St', 'Hopkinton, MA 01748']",01748,Hopkinton,"{'latitude': 42.2055886840544, 'longitude': -71.5452003181009}",(508) 625-2082,"['delivery', 'pickup']"
15500,Price Chopper,"[{'alias': 'grocery', 'title': 'Grocery'}]",41,3.5,"['167 W Main St', 'Hopkinton, MA 01748']",01748,Hopkinton,"{'latitude': 42.20932, 'longitude': -71.552193}",(508) 497-8819,[]
15695,Casa Taco,"[{'alias': 'mexican', 'title': 'Mexican'}]",89,4.5,"['704 Hwy 195', 'Elephant Butte, NM 87935']",87935,Elephant Butte,"{'latitude': 33.1895599, 'longitude': -107.2227478}",(575) 744-4859,[]
15777,Doragon Ramen,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",299,4.5,"['1 West Union St', 'Ashland, MA 01721']",01721,Ashland,"{'latitude': 42.25556, 'longitude': -71.46764}",(508) 309-3416,"['delivery', 'pickup']"
15834,Stone’s Public House,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",400,4.0,"['179 Main St', 'Ashland, MA 01721']",01721,Ashland,"{'latitude': 42.25967, 'longitude': -71.46477}",(508) 881-1778,['delivery']
15858,Hola Restaurante & Tequila Bar,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}]",135,4.0,"['154 Turnpike Rd', 'Southborough, MA 01772']",01772,Southborough,"{'latitude': 42.29195, 'longitude': -71.5201}",(508) 460-2058,"['pickup', 'delivery']"
15860,Krua Khun Yah,"[{'alias': 'thai', 'title': 'Thai'}]",116,4.0,"['325 Pond St', 'Ashland, MA 01721']",01721,Ashland,"{'latitude': 42.240626, 'longitude': -71.432952}",(508) 881-4200,"['pickup', 'delivery']"
15954,India Market,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]",32,3.5,"['1000 Boston Tpke Rd', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.2799301147461, 'longitude': -71.6743316650391}",(508) 925-5427,[]
15957,Mayuri Indian Cuisine - Westborough,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",196,3.5,"['30 Lyman St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.283285, 'longitude': -71.607752}",(508) 898-1888,[]
15964,Mandarin,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",150,3.5,"['132 Turnpike Rd', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.2833, 'longitude': -71.60978}",(508) 366-2288,"['delivery', 'pickup']"
16384,Depot Street Tavern,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",506,4.5,"['45 Depot St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.1367348183525, 'longitude': -71.514700949192}",(508) 488-6844,['delivery']
16870,Uhlman's Ice Cream,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",151,4.5,"['234 E Main St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.29448511563796, 'longitude': -71.58418479692524}",(508) 366-2411,"['delivery', 'pickup']"
16905,Green Leaf Vegetarian & Vegan Restaurant,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'desserts', 'title': 'Desserts'}]",358,4.0,"['62 Water St', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.32583, 'longitude': -71.40395}",(508) 309-3009,['delivery']
16910,Nzuko Restaurant,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",277,4.5,"['341 Cochituate Rd', 'Ste 3', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.30210445478409, 'longitude': -71.40133128447073}",(508) 620-1024,"['pickup', 'delivery']"
16924,Kous-Kous,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}]",40,4.5,"['40 Hollis St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.275745, 'longitude': -71.4167443835523}",(508) 875-1333,"['pickup', 'delivery']"
16926,Thai Pepper Restaurant,"[{'alias': 'thai', 'title': 'Thai'}]",176,4.0,"['178 E Main St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.1511475072744, 'longitude': -71.5038151923432}",(508) 478-9022,['delivery']
16928,The Curry House,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",342,4.5,"['418 W Central St', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.08755, 'longitude': -71.41494}",(508) 520-2900,"['pickup', 'delivery']"
16932,Milford Pizza Palace,"[{'alias': 'pizza', 'title': 'Pizza'}]",90,4.0,"['8 Beach St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.1427469, 'longitude': -71.5121612}",(508) 478-8898,['delivery']
16938,Acai Dot Com,"[{'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3,4.0,"['102 Irving St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.27562212378335, 'longitude': -71.41560606658459}",(774) 777-3189,"['pickup', 'delivery']"
16942,Acapulcos Mexican Family Restaurant & Cantina,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",140,4.0,"['231 E Main St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.151822029224, 'longitude': -71.492409807802}",(508) 478-7197,"['pickup', 'delivery']"
16945,Bertie’s Creative Creamery,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",14,4.5,"['198 Main St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.151077, 'longitude': -71.499019}",(781) 329-4291,[]
16948,Mediterranean Turkish Cuisine,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",304,4.5,"['969 Concord St', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.305068, 'longitude': -71.402538}",(508) 202-4688,"['pickup', 'delivery']"
16949,Prezo,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",365,3.5,"['229 1/2 E Main St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.15159, 'longitude': -71.49362}",(508) 634-0101,['delivery']
16950,3 Restaurant,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}]",288,4.0,"['461 W Central St', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.08906, 'longitude': -71.41623}",(508) 528-6333,"['restaurant_reservation', 'pickup']"
16966,Pho Dakao,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bars', 'title': 'Bars'}]",363,3.5,"['101 Concord St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.2785784304142, 'longitude': -71.4167044311762}",(508) 872-2211,"['delivery', 'pickup']"
16971,Santa Fe Burrito Grill,"[{'alias': 'mexican', 'title': 'Mexican'}]",91,4.5,"['28 W Central St', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.0825211637863, 'longitude': -71.3985311608775}",(508) 440-5336,"['delivery', 'pickup']"
16973,Pan Thai,"[{'alias': 'thai', 'title': 'Thai'}]",89,4.0,"['15 Main St', 'Hopkinton, MA 01748']",01748,Hopkinton,"{'latitude': 42.2285804748535, 'longitude': -71.5200042724609}",(508) 497-9919,"['delivery', 'pickup']"
16989,Casey's Pub,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",75,3.0,"['81 Railroad St', 'Holliston, MA 01746']",01746,Holliston,"{'latitude': 42.2007, 'longitude': -71.4245399}",(508) 429-4888,[]
16990,Red Heat Tavern of Milford,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",127,3.5,"['124 Medway Rd', 'Ste 1', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.14820264080128, 'longitude': -71.48840111258649}",(774) 462-5990,"['delivery', 'pickup']"
16992,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,4.0,"['420 Franklin St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.288436297464, 'longitude': -71.4281718463125}",(508) 665-4321,[]
17000,TGI Fridays,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",115,2.0,"['240 Fortune Blvd', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.1596993, 'longitude': -71.5003884}",(508) 634-3018,"['restaurant_reservation', 'delivery', 'pickup']"
17002,Hot Breads,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",60,3.5,"['495 Worcester Rd', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.2980088, 'longitude': -71.4158984}",(508) 532-1035,"['pickup', 'delivery']"
17004,The Chateau,"[{'alias': 'italian', 'title': 'Italian'}]",65,2.5,"['466 King St', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.06644, 'longitude': -71.3988122}",(774) 613-9300,"['pickup', 'delivery']"
17006,Chipotle Mexican Grill,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",76,2.0,"['5 Franklin Village Dr', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.0900829573378, 'longitude': -71.42173183003263}",(508) 803-8560,"['pickup', 'delivery']"
17007,Erica's Ristorante,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",94,4.0,"['78 Front St', 'Ashland, MA 01721']",01721,Ashland,"{'latitude': 42.260497, 'longitude': -71.462923}",(508) 881-1982,['delivery']
17015,Mexico City Taqueria and Bar,"[{'alias': 'mexican', 'title': 'Mexican'}]",274,4.0,"['1 W Union St', 'Ashland, MA 01721']",01721,Ashland,"{'latitude': 42.255652, 'longitude': -71.467566}",(508) 881-3500,"['pickup', 'delivery']"
17019,Aoi Japanese Restaurant,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",167,4.0,"['855 Worcester Rd', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.300304, 'longitude': -71.432399}",(508) 861-3613,['pickup']
17029,TJ's Neighborhood Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",24,5.0,"['818 Waverly St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.27305, 'longitude': -71.43213}",(508) 665-6793,[]
17030,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5,3.5,"['67 C Main St', 'Unit  110', 'Medway, MA 02053']",02053,Medway,"{'latitude': 42.1514964, 'longitude': -71.4055403}",(508) 533-4607,"['pickup', 'delivery']"
17031,Andaman Thai Cuisine,"[{'alias': 'thai', 'title': 'Thai'}]",117,4.0,"['963 Worcester Rd', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.3010290482927, 'longitude': -71.4368093477313}",(508) 879-9696,"['pickup', 'delivery']"
17032,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,3.0,"['9 Medway Rd', 'Ste F', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.1495258123421, 'longitude': -71.5023024313389}",(508) 634-0200,"['pickup', 'delivery']"
17034,Sierra's Brick Oven Pizza & Pub,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",56,3.0,"['648 Old W Central St', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.091134, 'longitude': -71.423811}",(508) 530-0868,"['pickup', 'delivery']"
17038,The Aztec Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",131,3.5,"['2 Waverly St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.28026, 'longitude': -71.3998}",(508) 820-2523,"['pickup', 'delivery']"
17041,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,2.0,"['250 Hartford Ave', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.1161165, 'longitude': -71.4644834}",(508) 966-2288,"['pickup', 'delivery']"
17043,Welcome India,"[{'alias': 'indpak', 'title': 'Indian'}]",195,4.0,"['770 Worcester Rd', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.298893, 'longitude': -71.428481}",(508) 370-9977,"['pickup', 'delivery']"
17049,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",7,1.5,"['459 Washington St', 'Unit C', 'Holliston, MA 01746']",01746,Holliston,"{'latitude': 42.2104489314655, 'longitude': -71.4272285228267}",(508) 893-0800,[]
17050,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",9,3.5,"['21 Turnpike Rd', 'Southborough, MA 01772']",01772,Southborough,"{'latitude': 42.2967948052066, 'longitude': -71.4957335966017}",(508) 460-3385,"['pickup', 'delivery']"
17055,Condesa Restaurante Mexicano,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mexican', 'title': 'Mexican'}]",228,4.0,"['970 Douglas Pike', 'Smithfield, RI 02917']",02917,Smithfield,"{'latitude': 41.91561, 'longitude': -71.51909}",(401) 349-3935,"['pickup', 'delivery']"
17056,Blackie's,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]",876,4.0,"['280 George Washington Hwy', 'Smithfield, RI 02917']",02917,Smithfield,"{'latitude': 41.9196773, 'longitude': -71.5174397}",(401) 231-4777,"['delivery', 'pickup']"
17083,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5,4.0,"['2130 Mendon Rd', 'Ste 2', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.9512685169961, 'longitude': -71.442005843713}",(401) 333-6710,"['delivery', 'pickup']"
17087,Biagio’s Pizzeria,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'burgers', 'title': 'Burgers'}]",88,4.0,"['970 Douglas Pike', 'Smithfield, RI 02917']",02917,Smithfield,"{'latitude': 41.915917600000014, 'longitude': -71.52042931165668}",(401) 830-5477,"['pickup', 'delivery']"
17089,Trattoria Romana,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",343,4.0,"['3 Wake Robin Rd', 'Ste 1', 'Lincoln, RI 02865']",02865,Lincoln,"{'latitude': 41.933994, 'longitude': -71.474129}",(401) 333-6700,[]
17099,The Keep,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",89,4.5,"['2360 Mendon Rd', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.9577293395996, 'longitude': -71.4435043334961}",(401) 658-5337,['delivery']
17104,Capriotti's Sandwich Shop,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]",42,3.5,"['622 George Washington Hwy', 'Unit 68', 'Lincoln, RI 02865']",02865,Lincoln,"{'latitude': 41.93846, 'longitude': -71.47747}",(401) 333-1840,"['delivery', 'pickup']"
17120,Cumberland House of Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",121,4.0,"['2360 Mendon Rd', 'Ste A', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.95862, 'longitude': -71.44327}",(401) 658-2626,['delivery']
17127,Sky Buffet,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}]",156,2.5,"['340 E Main St', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.15258, 'longitude': -71.49244}",(508) 478-8878,[]
17130,Five Guys,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",62,3.5,"['622 George Washington Hwy', 'Lincoln, RI 02865']",02865,Lincoln,"{'latitude': 41.9358061, 'longitude': -71.4775707}",(401) 335-3883,['delivery']
17133,Chili's,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",88,2.5,"['622 George Washington Hwy', 'Lincoln, RI 02865']",02865,Lincoln,"{'latitude': 41.935705, 'longitude': -71.478373}",(401) 333-4085,"['delivery', 'pickup']"
17138,Market Basket,"[{'alias': 'grocery', 'title': 'Grocery'}]",68,3.0,"['274 Hartford Ave', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.1165248327332, 'longitude': -71.4623088066029}",(508) 966-3044,[]
17141,Big Y World Class Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",17,2.5,"['7 Medway Rd', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.14836959, 'longitude': -71.50301416}",(508) 422-9300,[]
17142,Panera Bread,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",67,2.5,"['613 George Washington Hwy', 'Lincoln, RI 02865']",02865,Lincoln,"{'latitude': 41.934745, 'longitude': -71.4806883}",(401) 333-3718,"['delivery', 'pickup']"
17143,Starbucks,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",81,2.5,"['622 George Washington Hwy Rte 116', 'Lincoln, RI 02865']",02865,Lincoln,"{'latitude': 41.935811, 'longitude': -71.477775}",(401) 333-9580,['delivery']
17566,Alhamdulillah Restaurant,"[{'alias': 'arabian', 'title': 'Arabic'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'syrian', 'title': 'Syrian'}]",2,5.0,"['Lot 5, Persiaran dayang Pekan Rabu - baru Baron', 'Baru Baron', '07000 Kuah, Kedah', 'Malaysia']",07000,Kuah,"{'latitude': 6.317999, 'longitude': 99.84979871660471}",+60 17-344 8813,[]
19455,Sunizona Family Farms,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",8,5.0,"['5655 E Gaskill Rd', 'Willcox, AZ 85643']",85643,Willcox,"{'latitude': 31.99656, 'longitude': -109.67429}",,[]
19458,El Rinconcito Del Sabor,"[{'alias': 'mexican', 'title': 'Mexican'}]",5,4.5,"['741 F Ave', 'Douglas, AZ 85607']",85607,Douglas,"{'latitude': 31.3421744224062, 'longitude': -109.552714973688}",(520) 364-1210,[]
